scene,frame,frame_idx,original_path,cleaned_path,ego_x,ego_y,ego_z,ego_yaw,num_points_original,num_points_cleaned,points_removed_pct,ground_z_min,ground_z_max,ground_z_mean,hag_min,hag_max,hag_mean,x_min,x_max,y_min,y_max,z_min,z_max,threshold_m,tile_size_m,Antenna_original,Antenna_cleaned,Cable_original,Cable_cleaned,Electric Pole_original,Electric Pole_cleaned,Wind Turbine_original,Wind Turbine_cleaned,noise_original,noise_cleaned
scene_1,frame_057,57,/content/hackathon/processed/scene_1/frame_057.npz,/content/hackathon/cleaned/scene_1/frame_057.npz,-35134.4375,-47977.94140625,11339.3388671875,70.48961639404297,264564,141185,46.63,-54.990692138671875,46.434810638427734,-14.22597165904258,2.000040054321289,72.0280532836914,6.77775050796677,9.0895414352417,288.85565185546875,-205.37869262695312,161.50396728515625,-51.74958801269531,52.479835510253906,2.0,5.0,24,21,643,126,0,0,9027,8092,254870,132946
scene_1,frame_058,58,/content/hackathon/processed/scene_1/frame_058.npz,/content/hackathon/cleaned/scene_1/frame_058.npz,-32334.359375,58857.66796875,11999.1259765625,-98.58969116210938,234214,96887,58.63,-79.70265197753906,22.777606964111328,-24.216328570980107,2.0001373291015625,107.42889404296875,7.7243987919553625,13.898180961608887,295.5794982910156,-87.33907318115234,198.2045135498047,-68.75173950195312,49.268707275390625,2.0,5.0,2198,1896,33,13,0,0,1968,1874,230015,93104
scene_1,frame_059,59,/content/hackathon/processed/scene_1/frame_059.npz,/content/hackathon/cleaned/scene_1/frame_059.npz,-30177.43359375,-43842.07421875,12203.0634765625,120.56830596923828,208688,112942,45.88,-70.04947662353516,32.58195114135742,-42.88601075528505,2.0000648498535156,69.31301498413086,9.31953968323945,30.93230438232422,296.9317321777344,-202.59303283691406,192.7747802734375,-65.964599609375,37.11505126953125,2.0,5.0,0,0,609,296,0,0,27005,23212,181074,89434
scene_1,frame_060,60,/content/hackathon/processed/scene_1/frame_060.npz,/content/hackathon/cleaned/scene_1/frame_060.npz,-28805.8125,-45889.375,13242.2646484375,121.7546157836914,183861,92387,49.75,-78.29650115966797,39.38056182861328,-51.762760079181724,2.0000457763671875,86.84979629516602,10.877804651807864,46.56090545654297,295.16583251953125,-189.94677734375,198.28028869628906,-73.4635009765625,42.922515869140625,2.0,5.0,0,0,624,299,0,0,24848,20891,158389,71197
scene_1,frame_061,61,/content/hackathon/processed/scene_1/frame_061.npz,/content/hackathon/cleaned/scene_1/frame_061.npz,-27148.2421875,-34052.3125,10020.7646484375,89.73686981201172,229213,111995,51.14,-49.21812438964844,57.26740264892578,-30.486637313389753,2.000019073486328,102.2636947631836,7.215890812549992,27.513330459594727,298.7775573730469,-187.1826934814453,189.6932830810547,-45.37738800048828,76.86003112792969,2.0,5.0,0,0,895,192,0,0,1393,1250,226925,110553
scene_1,frame_062,62,/content/hackathon/processed/scene_1/frame_062.npz,/content/hackathon/cleaned/scene_1/frame_062.npz,-26543.89453125,-1620.3480224609375,10000.0,-95.17977142333984,239765,101807,57.54,-48.70287322998047,-7.778271675109863,-36.141384753007934,2.000009536743164,27.584145545959473,7.479945058709379,54.09247589111328,299.1889343261719,-200.7828826904297,201.79966735839844,-45.88869857788086,-2.884704113006592,2.0,5.0,0,0,476,411,0,0,0,0,239289,101396
scene_1,frame_063,63,/content/hackathon/processed/scene_1/frame_063.npz,/content/hackathon/cleaned/scene_1/frame_063.npz,-24947.5,-3902.515869140625,10000.0,-124.59876251220703,241430,93336,61.34,-48.721614837646484,47.391998291015625,-35.06364923903863,2.0000648498535156,103.15041732788086,7.795211768307722,46.98200607299805,296.9330139160156,-173.97369384765625,185.82704162597656,-46.315547943115234,92.19680786132812,2.0,5.0,0,0,358,349,0,0,1915,1740,239157,91247
scene_1,frame_064,64,/content/hackathon/processed/scene_1/frame_064.npz,/content/hackathon/cleaned/scene_1/frame_064.npz,-22613.224609375,-39778.11328125,11755.390625,61.95964431762695,225865,100500,55.5,-66.48445129394531,25.896419525146484,-27.86883568521619,2.0000152587890625,103.9638900756836,7.512591496951234,23.371870040893555,289.6212463378906,-205.0992889404297,200.03900146484375,-62.85528564453125,68.8396224975586,2.0,5.0,1270,1144,313,209,0,0,1358,1230,222924,97917
scene_1,frame_065,65,/content/hackathon/processed/scene_1/frame_065.npz,/content/hackathon/cleaned/scene_1/frame_065.npz,-22393.353515625,-5618.236328125,10000.0,-164.38729858398438,229944,105646,54.06,-46.20847702026367,37.857208251953125,-35.49814701412116,2.000152587890625,77.54951858520508,7.175901057222516,47.57691192626953,299.74591064453125,-202.52781677246094,190.13511657714844,-44.19247817993164,57.40401077270508,2.0,5.0,0,0,0,0,0,0,317,289,229627,105357
scene_1,frame_066,66,/content/hackathon/processed/scene_1/frame_066.npz,/content/hackathon/cleaned/scene_1/frame_066.npz,-22343.0,25794.154296875,10000.0,86.06072998046875,297558,149459,49.77,-55.72517395019531,23.26772689819336,-27.333688147889465,2.0000152587890625,36.93532419204712,8.617704394169744,-93.95284271240234,297.2415771484375,-201.787109375,292.5052185058594,-47.723697662353516,39.89885330200195,2.0,5.0,573,495,403,401,273,252,78789,63274,217520,85037
scene_1,frame_067,67,/content/hackathon/processed/scene_1/frame_067.npz,/content/hackathon/cleaned/scene_1/frame_067.npz,-20838.685546875,-3995.847412109375,10000.0,-154.75538635253906,228585,88755,61.17,-48.620277404785156,2.970505952835083,-37.19421993415468,2.000030517578125,96.20205307006836,7.295370997316662,-249.51473999023438,298.7789001464844,-223.37135314941406,199.6799774169922,-46.404239654541016,78.52409362792969,2.0,5.0,0,0,98,63,0,0,14,14,228473,88678
scene_1,frame_068,68,/content/hackathon/processed/scene_1/frame_068.npz,/content/hackathon/cleaned/scene_1/frame_068.npz,-20034.068359375,-26715.509765625,10000.0,-132.5414581298828,290844,92518,68.19,-41.48150634765625,87.55520629882812,-16.268714015622045,2.0000839233398438,101.39248180389404,7.851585550517332,27.245925903320312,265.7637634277344,-169.75550842285156,196.3520965576172,-37.83680725097656,90.23887634277344,2.0,5.0,0,0,343,212,0,0,3658,3152,286843,89154
scene_1,frame_069,69,/content/hackathon/processed/scene_1/frame_069.npz,/content/hackathon/cleaned/scene_1/frame_069.npz,-19134.634765625,-20245.865234375,10000.0,21.7626953125,279576,117259,58.06,-47.11026382446289,55.77887725830078,-25.131109647500693,2.0000438690185547,90.43209457397461,11.022238253443565,40.95517349243164,298.00360107421875,-203.48422241210938,189.94647216796875,-43.06780242919922,60.504703521728516,2.0,5.0,0,0,212,195,0,0,11182,10086,268182,106978
scene_1,frame_070,70,/content/hackathon/processed/scene_1/frame_070.npz,/content/hackathon/cleaned/scene_1/frame_070.npz,-16179.17578125,-7924.77587890625,10000.0,-83.3761215209961,288858,107483,62.79,-45.64493942260742,34.150001525878906,-28.418896426179447,2.0000038146972656,83.96682739257812,13.525229504079038,49.441951751708984,298.28155517578125,-194.40216064453125,201.0306854248047,-41.87810134887695,52.61971664428711,2.0,5.0,242,233,903,568,0,0,13586,12918,274127,93764
scene_1,frame_071,71,/content/hackathon/processed/scene_1/frame_071.npz,/content/hackathon/cleaned/scene_1/frame_071.npz,-15400.8330078125,-3385.025634765625,10000.0,-163.1187744140625,228965,70917,69.03,-48.70079803466797,-10.485208511352539,-39.59582774623562,2.0000648498535156,27.060154914855957,7.923968601897849,71.4277572631836,299.0050048828125,-192.2879180908203,196.7567596435547,-46.129234313964844,-8.281195640563965,2.0,5.0,0,0,603,342,0,0,0,0,228362,70575
scene_1,frame_072,72,/content/hackathon/processed/scene_1/frame_072.npz,/content/hackathon/cleaned/scene_1/frame_072.npz,-14640.109375,-24572.125,10000.0,61.247989654541016,250195,105540,57.82,-47.78355026245117,37.751216888427734,-26.68671018649878,2.0000228881835938,76.63563537597656,12.609009125123421,25.75181770324707,297.7142639160156,-205.8261260986328,192.28982543945312,-45.22956848144531,43.73693084716797,2.0,5.0,295,258,221,167,0,0,14453,13663,235226,91452
scene_1,frame_073,73,/content/hackathon/processed/scene_1/frame_073.npz,/content/hackathon/cleaned/scene_1/frame_073.npz,-12472.8154296875,-38141.98828125,12627.365234375,-174.24234008789062,255798,82850,67.61,-68.15352630615234,45.15431594848633,-11.229256559160914,2.0000314712524414,122.61629486083984,5.4014175858151106,12.607529640197754,278.5975646972656,-90.04492950439453,195.41937255859375,-61.92015838623047,79.4868392944336,2.0,5.0,0,0,2079,1452,0,0,1236,1088,252483,80310
scene_1,frame_074,74,/content/hackathon/processed/scene_1/frame_074.npz,/content/hackathon/cleaned/scene_1/frame_074.npz,-8788.623046875,38901.90625,10000.0,57.461082458496094,237655,89139,62.49,-54.67550277709961,12.954729080200195,-32.758809200325445,2.000001907348633,48.38068771362305,7.599350985514691,-122.89374542236328,290.9884033203125,-196.99859619140625,293.7410583496094,-52.534976959228516,15.238151550292969,2.0,5.0,4079,3302,4,2,0,0,0,0,233572,85835
scene_1,frame_075,75,/content/hackathon/processed/scene_1/frame_075.npz,/content/hackathon/cleaned/scene_1/frame_075.npz,-8038.00732421875,-5472.568359375,10000.0,-175.66390991210938,227000,98887,56.44,-48.682979583740234,44.69144821166992,-38.3797555892176,2.0000381469726562,41.96321392059326,7.65957898675013,-213.91357421875,297.7734680175781,-231.2689666748047,189.16575622558594,-45.724998474121094,26.144670486450195,2.0,5.0,6746,5215,523,162,0,0,0,0,219731,93510
scene_1,frame_076,76,/content/hackathon/processed/scene_1/frame_076.npz,/content/hackathon/cleaned/scene_1/frame_076.npz,-5061.71240234375,20962.421875,10000.0,160.2761688232422,231191,84401,63.49,-52.69045639038086,23.960262298583984,-38.8730887028925,2.0001468658447266,118.90462493896484,8.640718180340768,57.19053268432617,297.5992126464844,-174.43704223632812,198.5598907470703,-49.48214340209961,75.53022003173828,2.0,5.0,0,0,91,73,42,41,2143,1920,228915,82367
scene_1,frame_077,77,/content/hackathon/processed/scene_1/frame_077.npz,/content/hackathon/cleaned/scene_1/frame_077.npz,-4024.562255859375,22445.3515625,10000.0,-13.033595085144043,243657,100327,58.82,-48.37734603881836,34.80670166015625,-34.065482303114344,2.0000362396240234,119.98722076416016,7.996464476305962,43.714111328125,299.2131652832031,-199.7982177734375,200.19944763183594,-45.565399169921875,88.17526245117188,2.0,5.0,487,468,1342,757,0,0,1577,1498,240251,97604
scene_1,frame_078,78,/content/hackathon/processed/scene_1/frame_078.npz,/content/hackathon/cleaned/scene_1/frame_078.npz,-40.66158676147461,34905.07421875,10000.0,-160.69601440429688,223348,96077,56.98,-52.713253021240234,49.34756851196289,-37.29966119320865,2.000225067138672,95.97731399536133,7.778929981947682,56.201133728027344,286.9222106933594,-179.54420471191406,193.80398559570312,-45.70634841918945,77.37957763671875,2.0,5.0,0,0,46,37,137,117,1492,1324,221673,94599
scene_1,frame_079,79,/content/hackathon/processed/scene_1/frame_079.npz,/content/hackathon/cleaned/scene_1/frame_079.npz,1154.2742919921875,1776.2598876953125,10000.0,43.9891471862793,252534,108415,57.07,-49.979766845703125,38.72813415527344,-27.12549194468494,2.0000104904174805,120.95231246948242,7.563389366414628,41.854801177978516,298.514892578125,-187.34835815429688,186.83277893066406,-42.25419235229492,86.87277221679688,2.0,5.0,0,0,159,146,0,0,1667,1526,250708,106743
scene_1,frame_080,80,/content/hackathon/processed/scene_1/frame_080.npz,/content/hackathon/cleaned/scene_1/frame_080.npz,1206.830322265625,-664.0382690429688,10000.0,1.5416203737258911,307992,84665,72.51,-33.97805404663086,55.98030471801758,-17.682001159106406,2.0000057220458984,97.8099422454834,7.454234239553353,35.18666076660156,281.6690368652344,-191.08958435058594,182.45018005371094,-30.94727897644043,67.49329376220703,2.0,5.0,1012,987,310,302,0,0,181,171,306489,83205
scene_1,frame_081,81,/content/hackathon/processed/scene_1/frame_081.npz,/content/hackathon/cleaned/scene_1/frame_081.npz,2461.68798828125,51252.21484375,10000.0,-139.05325317382812,241208,94537,60.81,-52.11205291748047,15.78213882446289,-27.611266164091504,2.000101089477539,48.380045890808105,6.926293451294636,19.816572189331055,294.9482116699219,-199.28358459472656,198.7539825439453,-49.64965057373047,22.313152313232422,2.0,5.0,1213,1200,0,0,0,0,0,0,239995,93337
scene_1,frame_082,82,/content/hackathon/processed/scene_1/frame_082.npz,/content/hackathon/cleaned/scene_1/frame_082.npz,7699.3173828125,26609.63671875,10000.0,-43.1941032409668,262026,119843,54.26,-42.51152420043945,39.73637771606445,-30.064461512257218,2.0000076293945312,108.99491882324219,9.574158774159327,53.70296096801758,297.3416442871094,-197.3455810546875,186.59609985351562,-38.03041458129883,72.14547729492188,2.0,5.0,440,431,134,115,0,0,6427,6071,255025,113226
scene_1,frame_083,83,/content/hackathon/processed/scene_1/frame_083.npz,/content/hackathon/cleaned/scene_1/frame_083.npz,8457.76953125,8003.0634765625,10000.0,46.59192657470703,251464,118056,53.05,-48.642581939697266,32.856605529785156,-27.062907827582443,2.0000553131103516,96.49565887451172,8.968822626910844,35.435733795166016,295.7614440917969,-186.6875,194.9152069091797,-46.35068130493164,62.48246765136719,2.0,5.0,0,0,247,217,0,0,6545,6162,244672,111677
scene_1,frame_084,84,/content/hackathon/processed/scene_1/frame_084.npz,/content/hackathon/cleaned/scene_1/frame_084.npz,9534.9052734375,4601.65673828125,10000.0,-45.761146545410156,368263,72083,80.43,-27.2858829498291,64.22024536132812,-7.968451420606769,2.0000123977661133,46.384864807128906,8.469058839360455,39.90449905395508,280.4073181152344,-133.63787841796875,181.3411407470703,-24.849637985229492,68.50924682617188,2.0,5.0,4781,4716,716,700,0,0,0,0,362766,66667
scene_1,frame_085,85,/content/hackathon/processed/scene_1/frame_085.npz,/content/hackathon/cleaned/scene_1/frame_085.npz,10517.3916015625,-8042.65771484375,10000.0,63.81712341308594,301790,94235,68.77,-40.613853454589844,58.539093017578125,-13.51979828032657,2.0000133514404297,83.6572494506836,7.842598225449796,24.652706146240234,282.9327697753906,-192.80856323242188,122.95358276367188,-37.74440002441406,86.97801208496094,2.0,5.0,2819,2630,328,320,0,0,1351,1192,297292,90093
scene_1,frame_086,86,/content/hackathon/processed/scene_1/frame_086.npz,/content/hackathon/cleaned/scene_1/frame_086.npz,10880.734375,19357.376953125,10000.0,-16.00714111328125,289989,116243,59.91,-44.4662971496582,52.118202209472656,-23.115547661353762,2.0000314712524414,86.50178146362305,9.68925878319405,-11.776592254638672,297.64703369140625,-185.29917907714844,252.58824157714844,-40.917579650878906,59.01221466064453,2.0,5.0,278,250,197,166,0,0,11634,9904,277880,105923
scene_1,frame_087,87,/content/hackathon/processed/scene_1/frame_087.npz,/content/hackathon/cleaned/scene_1/frame_087.npz,11800.9794921875,-11501.15234375,11223.0380859375,-166.7003173828125,239403,96904,59.52,-60.001487731933594,54.7508659362793,-20.603834022863172,2.000002861022949,92.23543548583984,7.222425612968002,-190.32180786132812,297.6966247558594,-202.8007354736328,194.84849548339844,-55.172340393066406,76.31010437011719,2.0,5.0,0,0,1327,1073,0,0,1180,1028,236896,94803
scene_1,frame_088,88,/content/hackathon/processed/scene_1/frame_088.npz,/content/hackathon/cleaned/scene_1/frame_088.npz,13212.4658203125,22306.658203125,10000.0,-48.89828872680664,307557,115606,62.41,-36.974857330322266,53.84966278076172,-22.600285451924425,2.0000247955322266,65.61781311035156,10.975160880397178,45.25850296020508,289.55816650390625,-192.05580139160156,193.35247802734375,-34.21856689453125,61.29973602294922,2.0,5.0,891,880,319,290,0,0,13934,12588,292413,101848
scene_1,frame_089,89,/content/hackathon/processed/scene_1/frame_089.npz,/content/hackathon/cleaned/scene_1/frame_089.npz,15733.5498046875,22065.486328125,10000.0,-69.7746810913086,311060,129208,58.46,-35.0534553527832,53.94038772583008,-20.281838099045167,2.000009536743164,63.44718551635742,9.436383926057289,33.83717346191406,292.8760986328125,-178.751708984375,189.11712646484375,-32.5008544921875,58.87620162963867,2.0,5.0,566,550,251,233,0,0,21876,18991,288367,109434
scene_1,frame_090,90,/content/hackathon/processed/scene_1/frame_090.npz,/content/hackathon/cleaned/scene_1/frame_090.npz,17442.41015625,-398.6395263671875,12150.6171875,178.39566040039062,201498,61984,69.24,-69.12166595458984,21.246585845947266,-43.77062821292551,2.000141143798828,41.58273136615753,7.84497490059661,3.938633918762207,289.8755187988281,-185.32989501953125,195.7034149169922,-65.32054901123047,42.67491149902344,2.0,5.0,10743,7359,13569,3440,0,0,107,88,177079,51097
scene_1,frame_091,91,/content/hackathon/processed/scene_1/frame_091.npz,/content/hackathon/cleaned/scene_1/frame_091.npz,17595.59375,37434.96484375,10000.0,-90.49625396728516,244338,105863,56.67,-46.795928955078125,38.672264099121094,-33.34940166412815,2.0001983642578125,118.91181945800781,8.81827756587492,27.08850860595703,296.5596008300781,-201.69198608398438,182.38922119140625,-44.54398727416992,86.63465881347656,2.0,5.0,0,0,687,273,0,0,3052,2886,240599,102704
scene_1,frame_092,92,/content/hackathon/processed/scene_1/frame_092.npz,/content/hackathon/cleaned/scene_1/frame_092.npz,18046.1875,15458.048828125,10000.0,107.13131713867188,237766,114277,51.94,-52.274208068847656,12.638067245483398,-31.254643825134064,2.000072479248047,19.283720016479492,7.670290166617277,19.49664878845215,291.8980712890625,-196.0520782470703,186.22630310058594,-49.02987289428711,24.788423538208008,2.0,5.0,0,0,327,314,0,0,39593,31086,197846,82877
scene_1,frame_093,93,/content/hackathon/processed/scene_1/frame_093.npz,/content/hackathon/cleaned/scene_1/frame_093.npz,25673.216796875,678.4796752929688,15427.7822265625,-175.0187225341797,149652,56992,61.92,-98.37525939941406,1.7439900636672974,-57.00472562039352,2.0000076293945312,53.44889831542969,6.097357025888347,-86.84986114501953,289.83856201171875,-230.8553009033203,206.21588134765625,-94.70874786376953,3.8230388164520264,2.0,5.0,3574,2938,390,186,0,0,0,0,145688,53868
scene_1,frame_094,94,/content/hackathon/processed/scene_1/frame_094.npz,/content/hackathon/cleaned/scene_1/frame_094.npz,26165.21484375,42309.7421875,10000.0,-49.491554260253906,249601,52808,78.84,-46.07992172241211,4.3358049392700195,-32.97060902834934,2.0000057220458984,40.44694519042969,8.221189622528266,62.081031799316406,297.4440612792969,-199.51712036132812,192.49200439453125,-42.97225570678711,11.291224479675293,2.0,5.0,435,401,145,143,0,0,0,0,249021,52264
